4.66199e-6,5.21893e-6,5.39502e-6,5.44525e-6,5.1718e-6,7.23094e-6,1.03827e-5,1.28108e-5,1.28899e-5,9.79817e-6,7.53513e-6,7.99436e-6
1.05132e-5,9.5071e-6,8.34761e-6,6.6039e-6,1.16077e-5,1.63189e-5,2.17924e-5,2.85507e-5,3.14003e-5,2.49946e-5,1.09807e-5,1.13498e-5
1.87989e-5,2.21707e-5,1.80276e-5,1.21128e-5,8.48831e-6,6.20262e-6,2.1384e-5,2.69224e-5,1.4094e-5,1.80963e-5,8.86103e-6,1.13653e-5
1.40315e-5,1.49375e-5,2.07062e-5,1.40096e-5,1.38265e-5,1.47585e-5,1.46393e-5,2.15352e-5,2.29549e-5,1.99412e-5,1.1446e-5,1.41388e-5
9.70188e-6,9.813e-6,1.53122e-5,9.24504e-6,1.31414e-5,1.43958e-5,1.50256e-5,1.34267e-5,1.89131e-5,2.38995e-5,1.42778e-5,1.37408e-5
1.3351e-5,1.05903e-5,1.55148e-5,1.29375e-5,1.3293e-5,2.0552e-5,1.84287e-5,6.73018e-6,1.26917e-5,2.61926e-5,1.71867e-5,1.80969e-5
3.72457e-5,1.68565e-5,1.14873e-5,8.69765e-6,1.02535e-5,1.64033e-5,1.91338e-5,2.6897e-5,3.5649e-5,5.93999e-5,6.78923e-5,6.15946e-5
2.54172e-5,2.0347e-5,2.65516e-5,2.78063e-5,2.70333e-5,2.76493e-5,2.21516e-5,3.51134e-5,0.00013791,0.000309421,0.00019421,8.34144e-5
0.000129146,5.41657e-5,5.80211e-5,4.04017e-5,4.1067e-5,2.98923e-5,2.05403e-5,6.25e-5,0.000168796,0.000141795,0.000187452,0.000259567
8.8183e-5,7.63303e-5,5.26453e-5,2.22597e-5,5.03742e-5,4.64188e-5,4.7101e-5,6.29103e-5,0.000359739,0.00105216,0.00104623,0.000391892
0.000269359,0.00013537,8.25476e-5,7.08797e-5,5.60244e-5,8.01278e-5,9.96936e-5,0.000108513,0.000381847,0.00156038,0.00137021,0.000438123
0.000119059,7.7309e-5,0.000104243,0.00011629,6.31808e-5,6.2051e-5,8.04252e-5,5.24307e-5,0.000180408,0.00213817,0.00251912,0.000589877
0.000194205,0.000137591,0.000120447,9.85232e-5,0.000101545,6.98169e-5,7.58837e-5,6.50486e-5,0.000762481,0.00379386,0.00400038,0.00118852
5.7911e-5,7.50006e-5,9.62575e-5,7.44851e-5,7.72983e-5,6.59966e-5,5.74332e-5,8.91034e-5,0.000566031,0.00324168,0.00285378,0.000438964
0.000161483,0.000114357,8.2907e-5,0.000107261,0.000129512,0.000134109,9.45615e-5,8.51176e-5,0.000597025,0.00314699,0.00287327,0.000506915
7.0747e-5,9.47912e-5,8.75719e-5,9.94747e-5,0.000116017,8.30489e-5,7.76009e-5,0.000112771,0.000705862,0.00347877,0.00319909,0.000678903
0.000121822,9.95609e-5,5.73484e-5,6.2183e-5,7.45629e-5,0.000115469,8.6471e-5,0.000109853,0.000702918,0.00363674,0.00317191,0.000537817
0.000110493,9.95593e-5,8.06525e-5,0.000107741,0.000126803,0.000121024,9.33803e-5,5.81397e-5,0.000593344,0.00358816,0.00335465,0.000624928
8.77175e-5,4.9088e-5,9.65878e-5,0.000114169,0.000107084,0.00010778,8.55124e-5,8.79458e-5,0.00072817,0.00384556,0.00325068,0.000429706
6.49704e-5,7.20135e-5,6.3713e-5,7.20719e-5,0.000124056,0.000164492,8.83491e-5,6.02885e-5,0.000885765,0.00431553,0.0039059,0.000799538
6.49992e-5,0.000119739,0.000138597,0.000101632,7.77664e-5,0.000123268,8.31042e-5,3.54423e-5,0.00064394,0.00407244,0.00368614,0.000609288
0.000117968,0.000137828,0.000157197,0.000156348,0.00011011,9.05397e-5,9.51619e-5,8.8921e-5,0.000841217,0.00444097,0.00426495,0.000937968
7.93318e-5,0.000103208,7.41413e-5,5.00647e-5,7.39153e-5,8.21495e-5,5.6779e-5,6.93736e-5,0.000823779,0.00451917,0.00400447,0.000641074
