-26.1732,-1.19835,0.410078,1.29596,0.0770007,-0.338894,0.0966294,0.791262,0.216789,0.48896,0.509715,-0.344447,-0.0549933,-0.0479704,0.295033,0.263502,0.192788,0.202526,0.262239,0.152089
-24.5829,-1.10058,0.124397,0.703221,-0.199823,-0.173902,0.400414,0.606452,0.357067,0.697854,0.575139,0.201093,0.419863,0.346435,0.252189,0.0254739,-0.178196,0.462114,0.38835,0.169332
-24.1143,-0.733817,0.851897,1.02957,-0.158328,-0.146022,0.344293,0.494256,0.262701,0.353807,0.475825,0.263415,0.147735,0.203785,0.318719,0.0104734,-0.085382,0.274802,0.465842,0.330491
-24.0817,-0.487769,0.512438,0.961222,0.139508,0.181397,0.233131,0.108078,0.208255,0.688112,0.993393,0.296443,0.121886,-0.209386,0.0755771,-0.0320773,-0.146751,0.266228,0.278546,0.150557
-25.1025,-1.02053,0.859042,1.19426,-0.319495,0.0446417,0.725931,0.820234,0.337708,0.622907,0.584476,0.0608456,0.00496509,-0.350107,-0.163703,0.27607,0.292308,0.191361,0.230284,0.0185483
-25.0203,-1.08685,0.941219,1.40066,-0.393865,-0.261005,0.720511,0.920301,0.245494,0.571937,0.644334,0.190635,0.251557,-0.0944055,0.172211,0.120982,0.15571,0.233499,0.253053,0.0275067
-24.3476,-0.646241,1.28671,1.0848,-0.358838,0.0247531,0.432592,0.520725,0.330145,0.847226,0.344964,-0.310188,-0.0584981,-0.0899251,0.21798,-0.123124,-0.212594,0.059936,0.132694,0.0256426
-24.1931,-0.821134,0.397846,0.579271,-0.170647,0.357515,0.973387,0.93681,-0.0871402,-0.174156,0.412553,0.204276,0.0829512,0.00356182,0.16391,0.362331,0.209973,0.189393,0.227538,-0.110929
-24.4906,-0.859332,0.555351,1.06316,-0.202687,0.108717,0.81609,0.707084,-0.0404238,0.175494,0.322969,0.281992,0.0353436,-0.177764,-0.0023009,0.28332,0.0300862,0.174699,0.0380799,-0.148221
-25.2003,-1.30706,0.643247,1.25699,-0.165778,0.244013,0.703541,0.719735,0.299214,0.472586,0.552196,-0.0660533,0.189248,0.228252,0.339692,0.119342,-0.229758,0.184927,0.287724,-0.0225777
-24.1741,-0.607275,0.547071,0.913254,-0.187982,0.0327947,0.37924,0.299671,0.184643,0.486874,0.849234,0.51788,0.124643,0.101398,0.233609,0.231302,-0.164273,-0.0142839,0.421072,0.257391
-24.5214,-0.642925,0.48652,0.720323,-0.618228,0.00738356,0.704706,0.844228,0.425798,0.431262,0.478663,0.265492,0.380739,0.310066,0.304886,0.0705233,-0.0716507,0.216413,0.232185,-0.120433
-23.8571,0.128777,1.09715,1.27516,-0.211807,0.126337,0.760025,0.593797,-0.0232002,0.195803,0.25977,-0.000696823,0.152215,0.114417,0.336519,-0.105624,-0.365797,-0.0102082,0.27516,-0.0592029
-22.8021,0.813609,1.31363,1.3202,0.437902,0.488504,0.748287,0.408994,0.0619859,0.310187,0.324617,-0.196533,0.251508,0.162469,-0.0899473,-0.0888058,-0.229573,-0.242276,-0.241942,-0.339859
-22.3781,0.923466,1.26899,1.26033,0.631216,0.623945,0.427604,0.107312,-0.0234804,0.316222,0.183234,-0.0497339,-0.034143,-0.0999472,0.106121,0.105433,-0.0738325,-0.159628,-0.294642,-0.202269
-22.047,1.2704,1.29372,1.07204,0.664133,0.862474,0.435397,-0.107201,-0.293659,0.0697664,0.0491732,-0.168471,0.0349845,-0.201191,0.0336318,0.241948,-0.115319,-0.276183,-0.377402,-0.274954
-21.6926,1.42747,1.21031,0.657493,0.525307,0.943106,0.561435,-0.157943,-0.488507,0.0256258,0.1987,-0.100058,-0.0143071,-0.267928,0.0328414,0.368684,-0.0592557,-0.300827,-0.186192,-0.268853
-21.3371,1.67129,1.05385,0.865618,0.342682,0.827023,0.412247,0.161157,-0.317795,-0.129396,0.0343082,-0.259658,0.0974465,-0.146441,-0.127138,0.0421044,-0.0120616,-0.242842,-0.366806,-0.143796
-20.5271,1.96141,1.10265,1.12057,0.735733,0.972113,0.438925,-0.197394,-0.275617,0.00886996,-0.00472713,-0.111639,-0.0138159,-0.229212,0.149188,0.0392301,-0.233012,-0.301161,-0.26564,-0.197652
-20.183,2.162,1.12118,0.891615,0.680946,1.05148,0.424414,-0.132641,-0.122023,0.236013,0.18071,-0.216928,-0.197194,-0.359031,0.0131761,0.201338,-0.434994,-0.396254,-0.225098,-0.223779
-20.1098,2.02961,1.02007,0.781315,0.83767,1.41087,0.40494,-0.00321028,-0.0824197,0.0917693,0.232477,-0.186611,-0.262312,-0.458996,-0.092048,0.141005,-0.378983,-0.52101,-0.262286,-0.311541
-19.9391,2.08693,1.01459,1.12854,1.19011,1.2797,0.264407,-0.064461,-0.276005,-0.0427625,-0.000369502,-0.395634,-0.0225978,-0.263896,0.0213136,0.0253903,-0.443622,-0.395449,-0.312972,-0.387418
-19.5604,2.39784,0.98806,0.937329,0.957472,1.01237,0.183788,-0.304477,-0.354434,0.0363652,-0.0756595,-0.351195,-0.00120904,-0.27624,-0.073859,0.136038,-0.539573,-0.35642,-0.486484,-0.307543
-19.6306,2.32064,1.22459,1.18371,1.02981,0.992263,0.127393,-0.3135,-0.119265,0.270189,0.0146018,-0.316601,-0.292355,-0.310806,-0.0881372,0.162569,-0.292263,-0.35611,-0.267841,-0.322344
-19.2694,2.55672,1.21136,1.04204,0.972162,1.28276,0.346052,-0.150892,0.000832054,0.206114,0.0490736,-0.368319,-0.289208,-0.267726,-0.0494318,0.00852873,-0.502364,-0.476053,-0.422154,-0.255921
-19.325,2.35994,1.04264,0.848869,1.00784,1.24719,0.564131,-0.0735929,0.0457797,0.177635,0.302561,-0.196683,-0.27569,-0.59057,-0.248614,-0.0766851,-0.525796,-0.323151,-0.203513,-0.240709
-19.1507,2.06966,0.873862,0.86921,1.08102,1.2966,0.505502,-0.128045,-0.0290152,0.419453,0.0935403,-0.345835,-0.294812,-0.333798,-0.241718,0.0285354,-0.553682,-0.431494,-0.294057,-0.338878
-19.3845,2.16899,0.8367,0.996404,0.913904,1.42827,0.571782,-0.352036,-0.0891772,0.103127,0.0927614,-0.402122,-0.286108,-0.385999,-0.0976846,0.0729502,-0.450857,-0.288772,-0.25313,-0.412139
-19.0561,2.36821,0.903695,0.878136,0.984542,1.41438,0.287369,-0.424785,-0.24183,0.201046,0.0298345,-0.327222,-0.14764,-0.252567,-0.241394,0.0326954,-0.250216,-0.254387,-0.191941,-0.38918
-19.2385,2.47704,1.01521,0.715843,1.04895,1.12433,0.437973,-0.354006,-0.050758,0.286826,-0.110268,-0.352163,-0.313811,-0.159117,0.094799,0.202662,-0.392166,-0.463502,-0.358595,-0.480484
-19.1495,2.3464,1.012,0.795682,1.20408,1.40061,0.285391,-0.545581,0.161417,0.129091,-0.156883,-0.230592,-0.257374,-0.371297,0.00449899,0.15968,-0.164946,-0.397232,-0.455699,-0.435922
-18.9284,2.26901,0.882752,0.85915,1.14156,1.26017,0.529025,-0.26173,0.133549,0.211714,-0.0482305,-0.285613,-0.451224,-0.104754,-0.0902011,-0.173249,-0.192293,-0.207901,-0.294431,-0.522072
-18.743,2.36928,0.635931,0.71715,1.07238,1.35271,0.550416,-0.105157,0.0781662,0.147158,-0.0585621,-0.44895,-0.313148,-0.09671,-0.162465,-0.25016,-0.402388,-0.25326,-0.29901,-0.267947
-18.754,2.2141,0.7555,0.827953,1.28107,1.41963,0.506729,-0.238717,-0.0604755,0.113237,-0.0277685,-0.294232,-0.200219,-0.142781,-0.064493,-0.0657216,-0.452816,-0.541178,-0.459226,-0.395787
-18.7285,2.26873,0.960081,1.06292,1.05184,1.32476,0.389405,-0.382759,-0.0821593,-0.0364886,0.102153,-0.302522,-0.0591731,-0.247678,-0.0515835,-0.173032,-0.623204,-0.366124,-0.251594,-0.200533
-18.5558,2.36629,0.88042,1.08305,0.808773,1.18746,0.286125,-0.490526,0.0122732,0.22216,0.124447,-0.187321,-0.360072,-0.22496,-0.0292874,-0.149791,-0.361527,-0.35286,-0.296839,-0.305174
-18.6432,2.26066,0.75271,1.2947,1.30576,1.17966,0.15177,-0.506571,0.0368604,0.0746453,0.0636595,-0.266774,-0.33862,-0.429262,-0.0463606,-0.0256599,-0.233841,-0.420961,-0.297644,-0.164364
-18.4666,2.25,0.719212,0.986473,1.39879,1.27387,0.177447,-0.248937,0.114387,0.0267809,-0.0693396,-0.27875,-0.281655,-0.255796,-0.121099,-0.0211505,-0.38063,-0.31347,-0.320779,-0.40952
-18.4514,2.31483,0.499979,0.978971,1.28444,1.37578,0.446744,-0.155493,0.0780766,0.166973,-0.0289537,-0.430602,-0.250473,-0.284635,-0.0451405,-0.0446284,-0.481119,-0.30001,-0.031067,-0.413421
-18.5381,2.31285,0.666684,1.03188,1.10928,1.18116,0.48317,-0.185697,-0.0298799,0.206287,0.0548718,-0.411326,-0.323445,-0.347052,0.050028,0.00894611,-0.683337,-0.306002,-0.114171,-0.382788
-18.5009,2.10123,0.728424,1.12397,1.13471,1.40769,0.483413,-0.364,-0.232606,0.0416184,0.0284119,-0.310301,-0.333398,-0.1373,0.0411585,-0.120208,-0.445663,-0.390751,-0.325971,-0.394633
-18.4158,2.13306,0.574905,1.28555,1.25611,1.26526,0.342624,-0.321784,-0.019313,0.091426,0.0990697,-0.410483,-0.29149,-0.142456,0.0250365,-0.0875559,-0.662176,-0.543453,-0.26653,-0.430767
-18.3876,2.27134,0.282346,0.878305,1.24074,1.45913,0.580853,0.0101499,0.0835199,-0.0190767,-0.0804993,0.0147495,-0.121492,-0.212207,0.0277896,-0.288042,-0.685213,-0.744545,-0.431415,-0.423756
-18.4418,2.15727,0.530753,0.889603,0.927512,1.37591,0.742102,0.341131,0.15254,-0.0871327,-0.0975352,-0.145229,-0.110101,-0.407076,-0.252598,-0.287774,-0.635486,-0.45172,-0.229876,-0.371413
-18.5113,2.15053,0.598222,0.982456,0.975664,1.38834,0.854432,0.229414,0.362835,-0.10232,-0.325123,-0.249474,-0.245423,-0.384006,-0.132815,0.19531,-0.76787,-0.442792,-0.349123,-0.249154
-18.3596,2.017,0.454852,0.935375,1.1583,1.79783,0.825222,0.043391,0.209273,-0.014361,-0.302936,-0.551294,-0.316435,-0.145551,0.26522,0.0543682,-0.677173,-0.511222,-0.399481,-0.446693
-18.4918,2.39213,0.676704,0.926675,0.996981,1.43172,0.748709,-0.040301,0.0538683,0.135627,-0.0868379,-0.202265,-0.181541,-0.14585,-0.199786,-0.187269,-0.655445,-0.394627,-0.308069,-0.473085
-18.4119,2.32787,0.713418,1.03849,1.27291,1.53142,0.34752,-0.241402,-0.00910099,-0.0253568,0.102138,-0.144729,-0.227278,-0.324205,-0.250279,-0.0950216,-0.479141,-0.345609,-0.383139,-0.440687
-18.6277,2.31988,0.724305,1.40367,1.27043,1.36348,0.322443,-0.230933,0.00727368,0.410548,0.102098,-0.312461,-0.321756,-0.379523,-0.191063,-0.00739649,-0.603826,-0.207105,-0.144308,-0.490954
-18.5058,2.32109,0.797868,1.29209,1.12892,1.34899,0.411982,-0.172489,0.0995313,0.189018,-0.125128,-0.336981,-0.277009,-0.282999,-0.166948,0.033508,-0.458695,-0.316913,-0.124492,-0.345718
-18.1057,2.43138,0.698928,1.0072,1.20831,1.35054,0.365263,-0.135312,-0.194731,-0.0439887,0.124907,-0.336369,-0.205658,-0.210947,-0.0931916,0.0141778,-0.371091,-0.289195,-0.271575,-0.513495
